Z=0.020000 Y=0.275000 OS=0.000000 l/Hp=0.000000 [Fe/H]= 0.000000 [Alpha/Fe]= 0.000000
  M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    V-J    V-H    V-K    V-L    V-M     #(x=-1)    #(x=1.35)    #(x=3)
age(Gyr)= 0.002500  21 points
 0.700000  3.570384  0.000000  4.191060  8.057313  0.000000  0.000000  0.840299  2.090896  3.359145  4.127381  4.303873  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.579175  0.000000  4.190416  7.707772  0.000000  0.000000  0.820000  2.000990  3.222536  4.001253  4.156492  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.589007  0.000000  4.189824  7.348627  0.000000  0.000000  0.790000  1.910588  3.066635  3.844995  3.978658  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.603170  0.000000  4.185857  6.819619  0.000000  0.000000  0.780000  1.721143  2.750503  3.506871  3.629586  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.013000  21 points
 0.075000  3.477530  0.000000  4.304387  12.806625  0.000000  0.000000  1.160875  2.791750  8.368563  9.117349  9.259580  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.480413  0.000000  4.304455  12.665701  0.000000  0.000000  1.160000  2.770000  4.345698  5.019834  5.366785  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.485437  0.000000  4.304309  12.404691  0.000000  0.000000  1.140000  2.729136  4.182434  4.856283  5.193438  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.490239  0.000000  4.303554  12.155263  0.000000  0.000000  1.120000  2.680000  4.102768  4.775626  5.112781  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.493775  0.000000  4.300831  11.954769  0.000000  0.000000  1.100000  2.640000  4.061734  4.724537  5.061692  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.499220  0.000000  4.295556  11.630511  0.000000  0.000000  1.089249  2.599249  3.882645  4.545424  4.881773  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.504168  0.000000  4.291079  11.343576  0.000000  0.000000  1.070000  2.559030  3.839068  4.502568  4.826909  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.508909  0.000000  4.284641  11.056347  0.000000  0.000000  1.058832  2.527665  3.769343  4.440961  4.745919  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.513182  0.000000  4.279384  10.800943  0.000000  0.000000  1.039088  2.497264  3.736196  4.398058  4.703016  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.520196  0.000000  4.272195  10.388780  0.000000  0.000000  1.010000  2.438537  3.528550  4.191174  4.494562  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.525409  0.000000  4.266510  10.067404  0.000000  0.000000  0.999327  2.408654  3.512909  4.185911  4.468683  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.531480  0.000000  4.264982  9.763491  0.000000  0.000000  0.970000  2.357751  3.476341  4.159318  4.430873  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.537992  0.000000  4.265569  9.492199  0.000000  0.000000  0.959062  2.318123  3.419025  4.102731  4.363753  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.544457  0.000000  4.265580  9.228328  0.000000  0.000000  0.930000  2.268612  3.339816  4.033992  4.284544  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.550704  0.000000  4.266804  8.985833  0.000000  0.000000  0.910000  2.227738  3.283036  3.987164  4.226515  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.558811  0.000000  4.267673  8.679492  0.000000  0.000000  0.890000  2.168540  3.134009  3.839449  4.068498  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.562055  0.000000  4.266915  8.556059  0.000000  0.000000  0.880000  2.138853  3.204345  3.931167  4.147806  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.571614  0.000000  4.264682  8.181818  0.000000  0.000000  0.850000  2.066455  2.933831  3.671108  3.866207  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.581320  0.000000  4.260802  7.807037  0.000000  0.000000  0.818827  1.975309  2.827451  3.575138  3.748792  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.592935  0.000000  4.254834  7.386933  0.000000  0.000000  0.790000  1.853866  2.649065  3.405876  3.558114  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.609575  0.000000  4.245444  6.809349  0.000000  0.000000  0.768817  1.649349  2.346711  3.098694  3.219934  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.016000  21 points
 0.075000  3.477249  0.000000  4.372421  12.983893  0.000000  0.000000  1.170195  2.810195  8.679179  9.400722  9.516887  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.480146  0.000000  4.373237  12.833051  0.000000  0.000000  1.160000  2.770169  4.317797  4.991464  5.328801  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.485437  0.000000  4.371712  12.561635  0.000000  0.000000  1.140000  2.720000  4.146330  4.809444  5.157228  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.490239  0.000000  4.371053  12.312308  0.000000  0.000000  1.120000  2.679856  4.068671  4.731470  5.068470  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.494156  0.000000  4.368877  12.101923  0.000000  0.000000  1.100000  2.639880  4.018638  4.681128  5.007550  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.500210  0.000000  4.362222  11.756637  0.000000  0.000000  1.080240  2.590240  4.221579  4.884069  5.210491  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.505156  0.000000  4.357353  11.470612  0.000000  0.000000  1.069953  2.549906  3.945842  4.608328  4.934650  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.509756  0.000000  4.350877  11.181540  0.000000  0.000000  1.050000  2.509763  3.701161  4.363023  4.667981  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.514190  0.000000  4.344906  10.913349  0.000000  0.000000  1.030000  2.469485  3.655515  4.317377  4.622335  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.521513  0.000000  4.337134  10.498537  0.000000  0.000000  1.010000  2.420244  3.920554  4.592707  4.876462  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.526903  0.000000  4.330514  10.171947  0.000000  0.000000  0.989784  2.389135  3.602137  4.274410  4.557672  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.532500  0.000000  4.328000  9.870000  0.000000  0.000000  0.970000  2.340000  3.778996  4.461694  4.723724  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.538435  0.000000  4.327152  9.606569  0.000000  0.000000  0.950264  2.300528  3.700550  4.393698  4.645278  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.544695  0.000000  4.327814  9.341512  0.000000  0.000000  0.930000  2.249767  3.440519  4.133946  4.385118  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.550596  0.000000  4.328328  9.110645  0.000000  0.000000  0.910050  2.209950  3.211475  3.904592  4.145157  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.558586  0.000000  4.328275  8.802549  0.000000  0.000000  0.890000  2.149804  3.076672  3.769994  4.010138  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.562055  0.000000  4.327797  8.679588  0.000000  0.000000  0.880000  2.130029  3.398872  4.134822  4.332521  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.572669  0.000000  4.323307  8.271929  0.000000  0.000000  0.850000  2.039357  2.994529  3.730561  3.927737  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.583545  0.000000  4.313845  7.861318  0.000000  0.000000  0.810000  1.938353  2.712509  3.448635  3.624099  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.598244  0.000000  4.302216  7.347356  0.000000  0.000000  0.789736  1.777356  2.477626  3.234192  3.388047  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.617389  0.000000  4.286147  6.728778  0.000000  0.000000  0.759902  1.569315  2.166508  2.911129  3.033482  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.020000  21 points
 0.075000  3.476403  0.000000  4.443467  13.178540  0.000000  0.000000  1.179927  2.819927  4.693130  5.367088  5.702441  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.479867  0.000000  4.443939  13.007385  0.000000  0.000000  1.160000  2.779855  4.588983  5.252256  5.599987  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.485437  0.000000  4.442865  12.725096  0.000000  0.000000  1.140000  2.720000  4.474205  5.137018  5.474482  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.490239  0.000000  4.441245  12.466154  0.000000  0.000000  1.120000  2.670240  4.377316  5.039813  5.366494  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.494290  0.000000  4.439070  12.255769  0.000000  0.000000  1.100000  2.630264  4.307100  4.969589  5.296012  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.501194  0.000000  4.433822  11.889669  0.000000  0.000000  1.080000  2.570051  4.194066  4.856555  5.182978  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.506304  0.000000  4.427941  11.592965  0.000000  0.000000  1.060541  2.531082  4.098507  4.760403  5.066522  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.511027  0.000000  4.421019  11.304763  0.000000  0.000000  1.050000  2.490806  4.032914  4.694776  4.999735  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.515682  0.000000  4.414227  11.035129  0.000000  0.000000  1.030000  2.450749  3.964649  4.626511  4.931469  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.523172  0.000000  4.405775  10.606504  0.000000  0.000000  1.000318  2.400636  3.854306  4.526255  4.810431  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.529008  0.000000  4.397822  10.258486  0.000000  0.000000  0.980168  2.350673  3.782921  4.454893  4.727835  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.534172  0.000000  4.393728  9.973286  0.000000  0.000000  0.960610  2.311831  3.699465  4.381509  4.644193  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.539552  0.000000  4.393515  9.717525  0.000000  0.000000  0.950000  2.280450  3.652989  4.335381  4.586920  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.545271  0.000000  4.392930  9.462442  0.000000  0.000000  0.930000  2.231163  3.553126  4.245619  4.486808  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.550717  0.000000  4.393836  9.239677  0.000000  0.000000  0.919975  2.200025  3.509242  4.202359  4.442924  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.558469  0.000000  4.392000  8.930000  0.000000  0.000000  0.890000  2.140000  3.410977  4.114513  4.333613  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.562055  0.000000  4.391052  8.798222  0.000000  0.000000  0.880000  2.110296  3.358014  4.072123  4.280650  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.573995  0.000000  4.381402  8.357643  0.000000  0.000000  0.850000  2.010786  3.192252  3.927116  4.104131  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.586944  0.000000  4.366551  7.898965  0.000000  0.000000  0.810000  1.891294  3.013686  3.770013  3.925276  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.606176  0.000000  4.346447  7.251202  0.000000  0.000000  0.780120  1.681202  2.683359  3.428399  3.551296  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.631904  0.000000  4.315487  6.484279  0.000000  0.000000  0.740342  1.432396  2.281839  2.971524  3.062389  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.025000  21 points
 0.075000  3.474768  0.000000  4.512197  13.394868  0.000000  0.000000  1.180000  2.838684  4.984683  5.649485  5.980426  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.479061  0.000000  4.512786  13.195714  0.000000  0.000000  1.169286  2.789286  4.582542  5.245368  5.583289  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.484920  0.000000  4.511463  12.893881  0.000000  0.000000  1.140000  2.720000  4.442698  5.105502  5.442657  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.490111  0.000000  4.510649  12.634552  0.000000  0.000000  1.120000  2.670000  4.345768  5.008285  5.335628  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.494421  0.000000  4.507848  12.415674  0.000000  0.000000  1.109157  2.630000  4.268909  4.931398  5.257821  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.501714  0.000000  4.502991  12.031761  0.000000  0.000000  1.080000  2.560549  4.143450  4.805643  5.121923  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.507782  0.000000  4.498514  11.714024  0.000000  0.000000  1.050498  2.501494  4.050032  4.711910  5.017403  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.512884  0.000000  4.490521  11.406407  0.000000  0.000000  1.030719  2.461078  3.975158  4.637020  4.941978  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.517796  0.000000  4.485032  11.137189  0.000000  0.000000  1.020281  2.430562  3.909543  4.571100  4.865628  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.525458  0.000000  4.474843  10.695941  0.000000  0.000000  0.990451  2.361804  3.779515  4.451311  4.735289  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.531864  0.000000  4.466967  10.336583  0.000000  0.000000  0.970427  2.311709  3.694002  4.365982  4.639202  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.536592  0.000000  4.462418  10.056917  0.000000  0.000000  0.950385  2.281156  3.638386  4.310051  4.572494  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.541291  0.000000  4.459797  9.802138  0.000000  0.000000  0.931747  2.243494  3.556399  4.228052  4.490081  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.546224  0.000000  4.458230  9.572051  0.000000  0.000000  0.930000  2.211445  3.500671  4.181989  4.424105  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.551186  0.000000  4.457335  9.345558  0.000000  0.000000  0.910404  2.171212  3.440073  4.132443  4.362709  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.558915  0.000000  4.452521  9.032421  0.000000  0.000000  0.890000  2.112067  3.328929  4.031725  4.251565  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.562394  0.000000  4.449950  8.904500  0.000000  0.000000  0.880000  2.091000  3.311418  4.004460  4.223561  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.575958  0.000000  4.434864  8.424830  0.000000  0.000000  0.850000  1.982216  3.114638  3.846886  4.026228  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.592290  0.000000  4.410317  7.871788  0.000000  0.000000  0.800596  1.833577  2.905351  3.650271  3.796166  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.619253  0.000000  4.378120  7.036051  0.000000  0.000000  0.760550  1.563301  2.475055  3.187436  3.300100  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.655662  0.000000  4.322624  6.035259  0.000000  0.000000  0.692687  1.240749  1.960070  2.576551  2.657863  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.032000  21 points
 0.075000  3.471238  0.000000  4.585041  13.694441  0.000000  0.000000  1.190306  2.880919  9.568918  10.180966  10.264492  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.476760  0.000000  4.586466  13.446036  0.000000  0.000000  1.170216  2.820862  4.351458  5.025076  5.362462  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.483286  0.000000  4.586574  13.131942  0.000000  0.000000  1.150084  2.750253  4.146614  4.809726  5.157432  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.488675  0.000000  4.585739  12.862391  0.000000  0.000000  1.130109  2.690326  4.069163  4.731652  5.058075  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.493439  0.000000  4.583908  12.622803  0.000000  0.000000  1.100267  2.640267  3.989705  4.652194  4.978617  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.501069  0.000000  4.579913  12.227210  0.000000  0.000000  1.080000  2.560000  4.156904  4.819085  5.134933  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.507453  0.000000  4.574677  11.899204  0.000000  0.000000  1.050000  2.500000  4.055240  4.717103  5.022109  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.513484  0.000000  4.567172  11.570419  0.000000  0.000000  1.030025  2.450025  3.727583  4.389444  4.694376  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.518387  0.000000  4.561295  11.292959  0.000000  0.000000  1.010185  2.410000  3.514867  4.176210  4.470436  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.526334  0.000000  4.551457  10.848900  0.000000  0.000000  0.990000  2.350073  3.764304  4.425459  4.709032  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.533247  0.000000  4.544017  10.478166  0.000000  0.000000  0.960131  2.290262  3.664602  4.325527  4.598429  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.538205  0.000000  4.537398  10.185066  0.000000  0.000000  0.949662  2.259324  3.377113  4.038023  4.310422  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.542964  0.000000  4.533965  9.924152  0.000000  0.000000  0.930000  2.219723  3.180416  3.841014  4.102747  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.547165  0.000000  4.529790  9.701701  0.000000  0.000000  0.920122  2.189878  3.145856  3.806149  4.057446  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.551725  0.000000  4.524716  9.475605  0.000000  0.000000  0.910000  2.149569  3.105376  3.765655  4.016490  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.559706  0.000000  4.516270  9.142078  0.000000  0.000000  0.889769  2.089538  2.950577  3.611052  3.851121  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.563631  0.000000  4.511676  9.000780  0.000000  0.000000  0.879870  2.059610  3.045169  3.726752  3.945713  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.579823  0.000000  4.487183  8.449604  0.000000  0.000000  0.839951  1.939654  2.604694  3.297081  3.505184  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.604117  0.000000  4.447382  7.681500  0.000000  0.000000  0.799150  1.715962  2.277306  3.011359  3.164926  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.645458  0.000000  4.393700  6.513472  0.000000  0.000000  0.715721  1.310159  1.684351  2.377764  2.476973  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.697374  0.000000  4.306345  5.294483  0.000000  0.000000  0.547586  0.985517  1.127775  1.666996  1.724743  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.040000  21 points
 0.075000  3.467907  0.000000  4.649117  13.967703  0.000000  0.000000  1.209152  2.937456  5.095936  5.758184  6.083052  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.473555  0.000000  4.651616  13.714299  0.000000  0.000000  1.179796  2.859186  4.725111  5.388446  5.736115  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.481492  0.000000  4.652195  13.353896  0.000000  0.000000  1.159735  2.779204  4.553834  5.216340  5.543332  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.487174  0.000000  4.651440  13.074952  0.000000  0.000000  1.139771  2.719312  4.436313  5.098802  5.425225  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.492084  0.000000  4.649927  12.826687  0.000000  0.000000  1.119684  2.659684  4.329511  4.992000  5.318423  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.500269  0.000000  4.646273  12.412382  0.000000  0.000000  1.080000  2.579198  4.158341  4.820529  5.136650  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.507054  0.000000  4.642559  12.076241  0.000000  0.000000  1.059791  2.509791  4.059401  4.710454  5.015636  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.513484  0.000000  4.636138  11.737906  0.000000  0.000000  1.039877  2.459877  3.953079  4.614495  4.908853  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.518647  0.000000  4.630271  11.450581  0.000000  0.000000  1.019961  2.409961  3.668706  4.330211  4.624437  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.526339  0.000000  4.620450  11.006458  0.000000  0.000000  0.990000  2.340221  3.745352  4.395547  4.679278  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.533264  0.000000  4.612115  10.633406  0.000000  0.000000  0.969588  2.290000  3.643215  4.293103  4.566306  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.538448  0.000000  4.605914  10.329819  0.000000  0.000000  0.940012  2.240024  3.580519  4.241113  4.503155  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.543423  0.000000  4.599479  10.062561  0.000000  0.000000  0.930000  2.210496  3.495056  4.155365  4.407194  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.547644  0.000000  4.592973  9.837789  0.000000  0.000000  0.929842  2.180158  3.456913  4.117206  4.368503  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.552426  0.000000  4.585054  9.600088  0.000000  0.000000  0.909990  2.139980  3.222106  3.882398  4.133685  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.561332  0.000000  4.569733  9.229563  0.000000  0.000000  0.880049  2.070097  3.270723  3.952062  4.171267  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.565868  0.000000  4.560849  9.057518  0.000000  0.000000  0.870414  2.031241  3.205926  3.897657  4.106470  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.587551  0.000000  4.523771  8.370494  0.000000  0.000000  0.830062  1.870433  2.951780  3.686308  3.841346  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.624090  0.000000  4.465198  7.280116  0.000000  0.000000  0.759012  1.525552  1.876055  2.608985  2.762278  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.678290  0.000000  4.388347  5.918582  0.000000  0.000000  0.619008  1.088440  1.236390  1.856013  1.924710  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.722834  0.000000  4.392663  5.152102  0.000000  0.000000  0.485295  0.869833  1.329609  1.734917  1.783114  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.050000  21 points
 0.075000  3.464532  0.000000  4.711483  14.234927  0.000000  0.000000  1.219442  2.987209  5.264501  5.923077  6.244054  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.470190  0.000000  4.714621  13.993871  0.000000  0.000000  1.209343  2.918687  4.824514  5.487866  5.835518  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.479314  0.000000  4.716236  13.577333  0.000000  0.000000  1.169879  2.809636  4.599060  5.261867  5.599152  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.485435  0.000000  4.715873  13.283412  0.000000  0.000000  1.140000  2.738492  4.447060  5.109573  5.436805  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.490752  0.000000  4.715491  13.026278  0.000000  0.000000  1.120000  2.678693  4.341510  5.003999  5.330422  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.499606  0.000000  4.712305  12.594317  0.000000  0.000000  1.089175  2.589175  4.159706  4.811774  5.128350  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.506663  0.000000  4.709218  12.240683  0.000000  0.000000  1.060000  2.510000  4.035639  4.686769  5.002459  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.513228  0.000000  4.703320  11.893786  0.000000  0.000000  1.030388  2.450388  3.933385  4.583911  4.878971  0.000000  0.000000  0.000000  0.000000  0.000000
 0.200000  3.518901  0.000000  4.698035  11.595789  0.000000  0.000000  1.010281  2.400281  3.839170  4.489672  4.783898  0.000000  0.000000  0.000000  0.000000  0.000000
 0.250000  3.526462  0.000000  4.687277  11.161368  0.000000  0.000000  0.990000  2.340000  3.723497  4.373703  4.657775  0.000000  0.000000  0.000000  0.000000  0.000000
 0.300000  3.533264  0.000000  4.678179  10.786502  0.000000  0.000000  0.970000  2.280844  3.604555  4.254743  4.538237  0.000000  0.000000  0.000000  0.000000  0.000000
 0.350000  3.538798  0.000000  4.670930  10.478412  0.000000  0.000000  0.949276  2.240000  3.532660  4.192512  4.456096  0.000000  0.000000  0.000000  0.000000  0.000000
 0.400000  3.544179  0.000000  4.662935  10.197731  0.000000  0.000000  0.939825  2.200175  3.485842  4.146140  4.397625  0.000000  0.000000  0.000000  0.000000  0.000000
 0.450000  3.548494  0.000000  4.651714  9.947602  0.000000  0.000000  0.920218  2.160436  3.426396  4.086382  4.327181  0.000000  0.000000  0.000000  0.000000  0.000000
 0.500000  3.553614  0.000000  4.638817  9.688065  0.000000  0.000000  0.900215  2.120430  3.356937  4.016916  4.257481  0.000000  0.000000  0.000000  0.000000  0.000000
 0.570000  3.564230  0.000000  4.614890  9.276761  0.000000  0.000000  0.880000  2.041944  3.202226  3.882279  4.102770  0.000000  0.000000  0.000000  0.000000  0.000000
 0.600000  3.570293  0.000000  4.602696  9.060000  0.000000  0.000000  0.860548  1.992194  3.136216  3.827507  4.026320  0.000000  0.000000  0.000000  0.000000  0.000000
 0.700000  3.599869  0.000000  4.545610  8.144504  0.000000  0.000000  0.801813  1.738461  2.737681  3.469288  3.606422  0.000000  0.000000  0.000000  0.000000  0.000000
 0.800000  3.654221  0.000000  4.476826  6.698721  0.000000  0.000000  0.700872  1.263924  2.000536  2.623989  2.693774  0.000000  0.000000  0.000000  0.000000  0.000000
 0.900000  3.696589  0.000000  4.467580  5.835179  0.000000  0.000000  0.560626  0.996697  1.507334  1.997718  2.057464  0.000000  0.000000  0.000000  0.000000  0.000000
 1.000000  3.722149  0.000000  4.454404  5.309455  0.000000  0.000000  0.480000  0.868919  1.319846  1.736890  1.775864  0.000000  0.000000  0.000000  0.000000  0.000000

age(Gyr)= 0.064000  21 points
 0.075000  3.460815  0.000000  4.778370  14.526410  0.000000  0.000000  1.240663  3.041326  10.444436  10.861250  10.904544  0.000000  0.000000  0.000000  0.000000  0.000000
 0.080000  3.466155  0.000000  4.782517  14.287911  0.000000  0.000000  1.219928  2.969640  4.919016  5.592866  5.930020  0.000000  0.000000  0.000000  0.000000  0.000000
 0.090000  3.476468  0.000000  4.786259  13.835686  0.000000  0.000000  1.180406  2.841218  4.469163  5.143006  5.479943  0.000000  0.000000  0.000000  0.000000  0.000000
 0.100000  3.483084  0.000000  4.786109  13.527581  0.000000  0.000000  1.150659  2.770989  4.187226  4.860761  5.187184  0.000000  0.000000  0.000000  0.000000  0.000000
 0.110000  3.488738  0.000000  4.785992  13.260273  0.000000  0.000000  1.130447  2.710893  4.091102  4.764130  5.090074  0.000000  0.000000  0.000000  0.000000  0.000000
 0.130000  3.498397  0.000000  4.784548  12.797869  0.000000  0.000000  1.090375  2.600749  3.783672  4.445433  4.761124  0.000000  0.000000  0.000000  0.000000  0.000000
 0.150000  3.506232  0.000000  4.781282  12.420749  0.000000  0.000000  1.060044  2.510044  3.658780  4.309909  4.625552  0.000000  0.000000  0.000000  0.000000  0.000000
 0.175000  3.512942  0.000000  4.775515  12.073730  0.000000  0.000000  1.030233  2.450000  3.547354  4.198162  4.502870  0.000000  0.000000  0.000000  0.000000  0.000000
